tweet_id,name,party,state,text,date
t_1421515904546975748,Janice Schakowsky,D,IL,rt @repmaxinewaters: i’m stopping! i’m going fight last breath order protect renters small landlords.…,"7/31/2021, 9:59:36 AM"
t_1421515665127743489,Nydia Velázquez,D,NY,"larger life figure, ambassador dominican republic merengue new york world, legend…","7/31/2021, 9:58:39 AM"
t_1421515057599590406,Maxine Waters,D,CA,i’m stopping! i’m going fight last breath order protect renters small landlor…,"7/31/2021, 9:56:14 AM"
t_1421513595440013317,Ken Buck,R,CO,amache act important recognizes horrible injustices committed japanese americans and…,"7/31/2021, 9:50:26 AM"
t_1421513368242905091,Cori Bush,D,MO,i’m calling colleagues congress join us come back house extend eviction moratorium.…,"7/31/2021, 9:49:32 AM"
t_1421513192258351106,Dwight Evans,D,PA,"reminder morning, saturday, july 31 10am 2pm, office will hold extended telephone hours…","7/31/2021, 9:48:50 AM"
t_1421513103699759105,Suzan DelBene,D,WA,millions americans lack meaningful access affordable reliable broadband. connectivity many rural co…,"7/31/2021, 9:48:29 AM"
t_1421512894051758081,Todd Young,R,IN,icymi: cosponsored bill help communities across nation prepare recover disasters. in…,"7/31/2021, 9:47:39 AM"
t_1421512705500921862,Terri Sewell,D,AL,one kicked home global health crisis scale. start pande…,"7/31/2021, 9:46:54 AM"
t_1421512706935377929,Terri Sewell,D,AL,i’m disappointed gop colleagues blocked legislation extend moratorium oct. 18th. join @potus…,"7/31/2021, 9:46:54 AM"
t_1421512544787775497,Tammy Duckworth,D,IL,honoring troops means pushing department defense expand child care access serve.,"7/31/2021, 9:46:15 AM"
t_1421512459278553093,Mary Miller,R,IL,"instead defunding police, defund dr. fauci. #firefauci","7/31/2021, 9:45:55 AM"
t_1421512228054863876,Jason Smith,R,MO,critical race theory place classroom. period. #stopcrt,"7/31/2021, 9:45:00 AM"
t_1421511943702163460,Daniel Kildee,D,MI,"2020 election safe, secure reflects will american people. former president & gop t…","7/31/2021, 9:43:52 AM"
t_1421511437827153921,Sheldon Whitehouse,D,RI,rhode island heroes still.,"7/31/2021, 9:41:51 AM"
t_1421510969700745219,Donald Norcross,D,NJ,"make best decisions protect you, family & community. talk health care provider get…","7/31/2021, 9:40:00 AM"
t_1421510802817929224,Lori Trahan,D,MA,"rt @realjakevitali: latest. featured morning’s sun week’s nashoba valley voice, catching @reploritrahan p…","7/31/2021, 9:39:20 AM"
t_1421510309873963008,Maxine Waters,D,CA,rt @fscdems: emergency❗ #evictionmoratorium ends tomorrow❗ chairwoman @repmaxinewaters testifies @rulesdemocrats h…,"7/31/2021, 9:37:22 AM"
t_1421510300503793667,Dwight Evans,D,PA,"rt @axios: 164 million vaccinated americans, less 0.1% infected coronavirus, 0.001% died, according…","7/31/2021, 9:37:20 AM"
t_1421509868956131334,Bill Hagerty,R,TN,pleased mine & @markwarner's communist china’s digital currency–national security risks act included…,"7/31/2021, 9:35:37 AM"
t_1421509208151785473,Donald Beyer,D,VA,huge. “the huge increase government aid prompted coronavirus pandemic will cut poverty nearly half th…,"7/31/2021, 9:33:00 AM"
t_1421508954014748675,Elizabeth Warren,D,MA,hours away fully preventable housing crisis. went senate floor tell congress: w…,"7/31/2021, 9:31:59 AM"
t_1421508672631496705,Jody Hice,R,GA,stop religious persecution america!,"7/31/2021, 9:30:52 AM"
t_1421508534911504391,Raja Krishnamoorthi,D,IL,"chairman subcommittee economic consumer policy, led letter j&j concerning plan put…","7/31/2021, 9:30:19 AM"
t_1421508452988309508,Barry Moore,R,AL,"check latest column inside scoop biden border crisis, nancy pelosi's sham investigation, c…","7/31/2021, 9:30:00 AM"
t_1421508453105684482,Gwen Moore,D,WI,many students verge homelessness facing hunger. must improve support students.…,"7/31/2021, 9:30:00 AM"
t_1421508453588144132,Kevin Cramer,R,ND,"thursday got dinner anthony, aidan, carsten, & ryland north dakota @alboysnation students f…","7/31/2021, 9:30:00 AM"
t_1421507664564084736,Rodney Davis,R,IL,president biden failing renters landlords need assistance. federal agencies control aren’t doi…,"7/31/2021, 9:26:52 AM"
t_1421507666782863361,Rodney Davis,R,IL,"last month, @repfrenchhill requested clear guidance hud regarding billions $ unspent rental assist…","7/31/2021, 9:26:52 AM"
t_1421507589351878662,Barbara Lee,D,CA,"rt @thesundayshow: daughter former alabama governor george wallace, peggy wallace kennedy @repbarbaralee join @capehartj #sat…","7/31/2021, 9:26:34 AM"
t_1421507313601556487,Marsha Blackburn,R,TN,must legal citizen vote. period.,"7/31/2021, 9:25:28 AM"
t_1421507070470336517,Bryan Steil,R,WI,maddy wins bronze! 🥉,"7/31/2021, 9:24:30 AM"
t_1421506599764602883,Peter DeFazio,D,OR,"you’re behind rent, please apply aid oregon provides additional 60-day pro…","7/31/2021, 9:22:38 AM"
t_1421506597461893122,Peter DeFazio,D,OR,2 unacceptable obstructions: state oregon’s delayed distribution rental aid republican oppo…,"7/31/2021, 9:22:37 AM"
t_1421506368385830916,Joaquin Castro,D,TX,"rt @genefortexas: republicans: texas right work state, it! republicans: wait, mean private employer…","7/31/2021, 9:21:43 AM"
t_1421506363738529800,Jamaal Bowman,D,NY,keeping people unhoused policy decision. white house congress refused govern humanity —…,"7/31/2021, 9:21:42 AM"
t_1421506361179967489,Jamaal Bowman,D,NY,"standing solidarity @repmaxinewaters, @repcori, @reppressley, & @ilhan understanding white hous…","7/31/2021, 9:21:41 AM"
t_1421506362052317187,Jamaal Bowman,D,NY,"political system, political power function buying power. reason, single mothers ar…","7/31/2021, 9:21:41 AM"
t_1421506362899582977,Jamaal Bowman,D,NY,"further, black women disproportionately evicted risk eviction. last year, 40% black households wit…","7/31/2021, 9:21:41 AM"
t_1421506003225522177,Madeleine Dean,D,PA,"rt @velshimsnbc: “it’s role government say ‘oh well, can’t help you’.” says @repdean “we elected help many…","7/31/2021, 9:20:16 AM"
t_1421505900578234374,Eric Swalwell,D,CA,"rt @whcos: first time four days row, 700k shots, long stretch. 3m people got first shot past seve…","7/31/2021, 9:19:51 AM"
t_1421505614077992970,Shelley Capito,R,WV,sad news. sonny friend great ambassador west virginia. will dearly missed.,"7/31/2021, 9:18:43 AM"
t_1421505216634032133,Jodey Arrington,R,TX,proud join amicus brief ensure life protected. every american—born unborn—has right li…,"7/31/2021, 9:17:08 AM"
t_1421505188402286594,Deborah Ross,D,NC,"#ruralbroadbandday, recognize millions rural americans held back slow broadband speeds. m…","7/31/2021, 9:17:01 AM"
t_1421504897435021318,Cynthia Axne,D,IA,"access affordable high-speed internet rural communities means success businesses, stude…","7/31/2021, 9:15:52 AM"
t_1421504692803280897,Brian Fitzpatrick,R,PA,"start 117th congress, office opened 4,500 cases behalf residents pa-01 an…","7/31/2021, 9:15:03 AM"
t_1421504640106078209,Rick Larsen,D,WA,great news: first group afghan nationals & families served alongside u.s. military personnel af…,"7/31/2021, 9:14:51 AM"
t_1421503811542294537,Haley Stevens,D,MI,@elizabethwhelan @reppfluger thank mr. reed traveling us thursday. strengt…,"7/31/2021, 9:11:33 AM"
t_1421503344246415361,Robert Scott,D,VA,"covid-19 vaccines free, safe highly effective. protected today:","7/31/2021, 9:09:42 AM"
t_1421502847267520519,Glenn Thompson,R,PA,rt @houseaggop: access quality internet rural communities priority #1⃣ @houseaggop. bipartisan broadband internet co…,"7/31/2021, 9:07:43 AM"
t_1421502634763210755,Jimmy Gomez,D,CA,@auramvasquez @repcori @repkarenbass,"7/31/2021, 9:06:53 AM"
t_1421502170432671744,Ann Kirkpatrick,D,AZ,"proud american olympian athletes, especially thrilled see tucson's delaney schnell…","7/31/2021, 9:05:02 AM"
t_1421502130297450520,Barbara Lee,D,CA,environmental justice racial justice.,"7/31/2021, 9:04:52 AM"
t_1421501910360772622,Carolyn Bourdeaux,D,GA,"house wrapped two weeks session, i’m headed back #ga07 meet small businesses, communi…","7/31/2021, 9:04:00 AM"
t_1421501910427869186,Ed Perlmutter,D,CO,icymi - effort recognize everyday heroes work positive force commun…,"7/31/2021, 9:04:00 AM"
t_1421501769176190979,Adriano Espaillat,D,NY,"rt @repespaillat: protecting right vote partisan, tell republican colleagues?","7/31/2021, 9:03:26 AM"
t_1421501391365885955,Raphael Warnock,D,GA,delta variant spreading rapidly seeing uptick cases across georgia nation. c…,"7/31/2021, 9:01:56 AM"
t_1421501228220129289,Thomas Massie,R,KY,"@lizmair believe (and been) market opportunity $50 vaccine prevent common cold, which…","7/31/2021, 9:01:17 AM"
t_1421501007662514179,Stacey Plaskett,D,VI,@ynb love sis! black women revolution. “nah!”,"7/31/2021, 9:00:25 AM"
t_1421500990772101128,Mario Diaz-Balart,R,FL,"rt @d_diaz_balart: canción dedicada la cuba que sufre, y que será libre. // song dedicated cuban brothers sisters, su…","7/31/2021, 9:00:21 AM"
t_1421500975320379404,Donald Payne,D,NJ,covid-19 vaccine locations:,"7/31/2021, 9:00:17 AM"
t_1421500912779018246,Kyrsten Sinema,D,AZ,we’re honored earned support 369 mayors 50 states political parties bipart…,"7/31/2021, 9:00:02 AM"
t_1421500907183820804,Jimmy Panetta,D,CA,"many hardworking public servants blocked accessing student loan relief due outdated, bureaucrati…","7/31/2021, 9:00:01 AM"
t_1421500904113541124,Guy Reschenthaler,R,PA,biden admin claims protests cuba covid. nonsense. cuban people waving a…,"7/31/2021, 9:00:00 AM"
t_1421500904394592259,Charlie Crist,D,FL,always proud work staff interns help constituents i’m honored serve. thank ex…,"7/31/2021, 9:00:00 AM"
t_1421500728657555458,John Rose,R,TN,must hold chinese communist party accountable handling covid-19 outbreak attempts…,"7/31/2021, 8:59:18 AM"
t_1421500237672185857,Young Kim,R,CA,"last week, 97% patients hospitalized covid-19 across us unvaccinated. alread…","7/31/2021, 8:57:21 AM"
t_1421500020814139392,Kevin McCarthy,R,CA,rt @repashleyhinson: inflation tax hardworking families across country. @housegop will keep fighting administration’s tax…,"7/31/2021, 8:56:29 AM"
t_1421499896746717185,Mike Quigley,D,IL,lollapalooza festival will full capacity weekend. may great chance listen exci…,"7/31/2021, 8:56:00 AM"
t_1421499892342603780,Bonnie Watson Coleman,D,NJ,rt @coribush: i’m calling @potus extend eviction moratorium. i’m calling @speakerpelosi reconvene house vote. i…,"7/31/2021, 8:55:59 AM"
t_1421499859899662336,Rick Scott,R,FL,communist china lied covid-19 & refuses partner solving crisis. relied crit…,"7/31/2021, 8:55:51 AM"
t_1421499575483965445,Darren Soto,D,FL,stayed washington last night along friend @repjimmygomez case vote extend #evictionmoratorium oc…,"7/31/2021, 8:54:43 AM"
t_1421499516960784386,Aumua Amata Radewagen,R,AS,happy part good effort behalf nation’s military spouses,"7/31/2021, 8:54:29 AM"
t_1421499496127766528,Thomas Massie,R,KY,question folks planning take third shot soon: hope third shot conveys semi-permanent immuni…,"7/31/2021, 8:54:24 AM"
t_1421498986112880644,Darren Soto,D,FL,stayed washington last night along friend @repjimmygomez case vote extend #evictionmoratorium oc…,"7/31/2021, 8:52:23 AM"
t_1421498617727262725,Kamala Harris,D,CA,"rt @whitehouse: walk talk @symonesanders46, senior advisor chief spokesperson @vp, learn became interested a…","7/31/2021, 8:50:55 AM"
t_1421498592536186880,Don Young,R,AK,"alaska delegation united effort, grateful senator @lisamurkowski @sendansullivan fo…","7/31/2021, 8:50:49 AM"
t_1421498416014712832,Brenda Lawrence,D,MI,".@fema opened disaster recovery center golightly career & tech center 900 dickerson ave, detroit. they…","7/31/2021, 8:50:07 AM"
t_1421498374277173255,Don Young,R,AK,"long, burdensome rules within program prevented bonds full impact congress intended.","7/31/2021, 8:49:57 AM"
t_1421498375304798212,Don Young,R,AK,"safeguarding clean water, strengthening sewage systems, & supporting transportation infrastructure, bond…","7/31/2021, 8:49:57 AM"
t_1421498376349179907,Don Young,R,AK,proud introduce tribal economic development act house lift cap available ted bonds so…,"7/31/2021, 8:49:57 AM"
t_1421498371966124038,Don Young,R,AK,"week, introduced legislation increase accessibility tax-exempt financing alaska native economi…","7/31/2021, 8:49:56 AM"
t_1421497984815140878,Eric Swalwell,D,CA,work high school.,"7/31/2021, 8:48:24 AM"
t_1421497762324090887,Pramila Jayapal,D,WA,tax ultra-rich pay workers living wage. it’s complicated.,"7/31/2021, 8:47:31 AM"
t_1421497762638614528,August Pfluger,R,TX,"rt @usbpchiefrgv: first glance, appears rolls carpet- exactly! 4 #migrants stuffed inside plastic tote, another rolle…","7/31/2021, 8:47:31 AM"
t_1421497490562502657,David Cawthorn,R,NC,rt @gopleader: house representatives people’s house. pelosi’s house.,"7/31/2021, 8:46:26 AM"
t_1421497485709778945,August Pfluger,R,TX,"rt @repmann: 1/1 week, house democrats voted once, twice, five times require taxpayers pay abortions. remo…","7/31/2021, 8:46:25 AM"
t_1421497441262710789,August Pfluger,R,TX,"rt @texasfarmbureau: sunset cotton blooms. texas, y'all.","7/31/2021, 8:46:14 AM"
t_1421497403979575297,James Clyburn,D,SC,"without affordable, high-speed internet, children attend online learning classes, parents a…","7/31/2021, 8:46:05 AM"
t_1421497363051520002,August Pfluger,R,TX,@elizabethwhelan @rephaleystevens thank elizabeth! proud fight alongside @rephaleystevens others on…,"7/31/2021, 8:45:56 AM"
t_1421497116367654918,August Pfluger,R,TX,rt @rephaleystevens: icymi - @reppfluger hosted press conference thursday calling release constituents paul whela…,"7/31/2021, 8:44:57 AM"
t_1421496643837386752,Martin Heinrich,D,NM,"electrification gaining momentum, folks! excited @usrepkcastor @reppaultonko join growing…","7/31/2021, 8:43:04 AM"
t_1421496517186174981,John Cornyn,R,TX,senator schumer: (11:20 a.m.) •spoke infrastructure. ◦…,"7/31/2021, 8:42:34 AM"
t_1421496519098871808,John Cornyn,R,TX,urge bipartisan group finish work begin amendment process floor. hav…,"7/31/2021, 8:42:34 AM"
t_1421496426685767682,Thomas Massie,R,KY,"@jasonbaumann9 vaccine contain deactivated virus, even deactivated bits virus. mrna vaccine indu…","7/31/2021, 8:42:12 AM"
t_1421496189997002752,Mark DeSaulnier,D,CA,"able #getvaccinated please protect cannot, children, immunocompromis…","7/31/2021, 8:41:16 AM"
t_1421495600621801474,Jimmy Gomez,D,CA,“we urge president biden explore every option available keep federal eviction moratorium place as…,"7/31/2021, 8:38:55 AM"
t_1421495565599318021,Joaquin Castro,D,TX,"rt @maddowblog: “…though texas 54 percent populous, twice many texans new yorkers succumbed covid-19.” htt…","7/31/2021, 8:38:47 AM"
t_1421495425597640704,Abigail Spanberger,D,VA,high-speed broadband internet vitally important today electricity century ago. closing digital…,"7/31/2021, 8:38:14 AM"
t_1421495272169947139,Christopher Coons,D,DE,best luck 6 delaware's finest take world stage! proud representing f…,"7/31/2021, 8:37:37 AM"
t_1421494846053826564,Rand Paul,R,KY,rt @realdailywire: .@randpaul revisits viral debate dr. fauci,"7/31/2021, 8:35:56 AM"
t_1421494726864293892,Donald Beyer,D,VA,rt @shannonrwatts: north carolina madison cawthorn tried board airplane gun. taken airport police will likely…,"7/31/2021, 8:35:27 AM"
t_1421494460869926922,Elaine Luria,D,VA,"time time, voiced importance investing regional infrastructure, proud h…","7/31/2021, 8:34:24 AM"
t_1421494108787331077,John Larson,D,CT,"delta variant rise, vaccines help protect yourself, community, nation. passed s…","7/31/2021, 8:33:00 AM"
t_1421493861394833413,Derek Kilmer,D,WA,i’ve pushing congress extend protections folks facing evictions disappointed have…,"7/31/2021, 8:32:01 AM"
t_1421493862976077826,Derek Kilmer,D,WA,it’s critical state local governments rental assistance dollars tenants landlords asap,"7/31/2021, 8:32:01 AM"
t_1421493434838306818,Jim Hagedorn,R,MN,".@potus allowing covid-positive illegal immigrants pour country, putting americans even greater r…","7/31/2021, 8:30:19 AM"
t_1421493428664291332,Steven Horsford,D,NV,"first #childtaxcredit payments went july 15, heard stories across #nv04 mo…","7/31/2021, 8:30:18 AM"
t_1421493361681260547,John Cornyn,R,TX,rt @govtrack: s. 1046 @johncornyn passed senate yesterday (→house). residential substance use disorder treatment act 2021,"7/31/2021, 8:30:02 AM"
t_1421493353904934914,Donald Beyer,D,VA,afghan allies always welcome virginia.,"7/31/2021, 8:30:00 AM"
t_1421493335592771587,John Cornyn,R,TX,kamala harris’ saturday — vp nothing public schedule. @playbookdc,"7/31/2021, 8:29:55 AM"
t_1421492430524792834,Frederica Wilson,D,FL,gratifying see expanded #childtaxcredit helping families. #thankademocrat every sing…,"7/31/2021, 8:26:20 AM"
t_1421492102299590665,Raja Krishnamoorthi,D,IL,headlines see! increasing vaccination efforts make permanent progress.,"7/31/2021, 8:25:01 AM"
t_1421491966412460044,Adriano Espaillat,D,NY,"rt @repespaillat: protecting right vote partisan, tell republican colleagues?","7/31/2021, 8:24:29 AM"
t_1421491801500827653,Mary Miller,R,IL,democrats want mandates. republicans want freedom.,"7/31/2021, 8:23:50 AM"
t_1421491692901916677,Mike Thompson,D,CA,"today #ruralbroadbandday, reminded covid-19 made need reliable internet everywhere u…","7/31/2021, 8:23:24 AM"
t_1421491694659416064,Mike Thompson,D,CA,that’s voted pass #americanrescueplan included programs ensure make important investments…,"7/31/2021, 8:23:24 AM"
t_1421491476148756481,Henry Cuellar,D,TX,"faster connectivity helps rural communities attract businesses investment, enabling businesses access…","7/31/2021, 8:22:32 AM"
t_1421491457362472962,Josh Gottheimer,D,NJ,proud working colleagues across new jersey leading bipartisan salt caucus fight tax cu…,"7/31/2021, 8:22:28 AM"
t_1421489791439364112,Daniel Kildee,D,MI,pandemic showed us important internet access education—but 67% students still attend schools with…,"7/31/2021, 8:15:50 AM"
t_1421489351955996680,Nancy Mace,R,SC,vaccinations work. might save save life.,"7/31/2021, 8:14:06 AM"
t_1421489271991586816,Antonio Delgado,D,NY,quick recap week: ✅ voted pass funding package investments 7 local projects ✅ passed…,"7/31/2021, 8:13:47 AM"
t_1421489259777826816,Kim Schrier,D,WA,"#ruralbroadbandday! will keep pushing improved access high-speed internet. many ways, broadband i…","7/31/2021, 8:13:44 AM"
t_1421489013924503556,Michael Bennet,D,CO,must continue listen public health guidance protect communities #covid19. follow @cdcgov ma…,"7/31/2021, 8:12:45 AM"
t_1421487989713166343,Margaret Hassan,D,NH,"noelle lambert lost left leg accident, let define her. d1 athlete found way c…","7/31/2021, 8:08:41 AM"
t_1421487462430433281,James Langevin,D,RI,blackstone river valley national park full rich history. birthplace industrial revolution and…,"7/31/2021, 8:06:35 AM"
t_1421487207500730373,Bryan Steil,R,WI,need u.s. flag? office help that. check website information.…,"7/31/2021, 8:05:34 AM"
t_1421487062969061379,Patty Murray,D,WA,"knowledge, technology, & ingenuity tackle climate crisis urgency requires, & have…","7/31/2021, 8:05:00 AM"
t_1421486992299380738,Eric Swalwell,D,CA,rt @repswalwell: mccarthy’s gop straight coddling cop killers.,"7/31/2021, 8:04:43 AM"
t_1421486888817512453,Tim Ryan,D,OH,broadband infrastructure. #ruralbroadbandday,"7/31/2021, 8:04:18 AM"
t_1421486689105625091,Thomas Massie,R,KY,"@scottadamssays good question, 4 5 hospitalizations provincetown, ma outbreak vaccinated 79%…","7/31/2021, 8:03:31 AM"
t_1421486000115757064,Sean Casten,D,IL,@jwillhln @seancasten please email emilia.rowland@mail.house.gov?,"7/31/2021, 8:00:47 AM"
t_1421485970449477635,Michael Turner,R,OH,"rt @govmikedewine: ohio investing communities need significant infrastructure upgrades clean, safe drinking water reliab…","7/31/2021, 8:00:39 AM"
t_1421485870159433731,Vicente Gonzalez,D,TX,"(2/2) member @fairgrowthcmte, focused providing connectivity reliable affordable broadb…","7/31/2021, 8:00:16 AM"
t_1421485866812420102,Vicente Gonzalez,D,TX,"(1/2) #ruralbroadbandday, recognize immense need bridge #digitaldivide—especially rural c…","7/31/2021, 8:00:15 AM"
t_1421485815809544194,Haley Stevens,D,MI,icymi - @reppfluger hosted press conference thursday calling release constituents paul wh…,"7/31/2021, 8:00:03 AM"
t_1421485816472391685,Lauren Underwood,D,IL,"millions seniors, social security essential part comfortable retirement. celebrate 8…","7/31/2021, 8:00:03 AM"
t_1421485817772625921,Martin Heinrich,D,NM,americans dying hospital beds covid-19 people believe making best choice based…,"7/31/2021, 8:00:03 AM"
t_1421485813741670401,Larry Bucshon,R,IN,congratulations lilly king evansville earning silver bronze medals #tokyoolympics!,"7/31/2021, 8:00:02 AM"
t_1421485814240845827,Kay Granger,R,TX,honor week’s un anti-human trafficking focus - recognize hard work tarrant county 5-stones tas…,"7/31/2021, 8:00:02 AM"
t_1421485807546757128,Glenn Grothman,R,WI,"fortunate opportunity spend day random lake fire department, work vo…","7/31/2021, 8:00:01 AM"
t_1421485807848677378,Brian Mast,R,FL,week speaker pelosi spent unprecedented amounts money capitol police ordered arrest am…,"7/31/2021, 8:00:01 AM"
t_1421485803809775616,John Carter,R,TX,proud represent @tamuct glad able secure funding cybersecurity research program…,"7/31/2021, 8:00:00 AM"
t_1421485804883304452,Ted Cruz,R,TX,,"7/31/2021, 8:00:00 AM"
t_1421484988189528066,Ben Cline,R,VA,"23 years, including 10 police chief, joe simmons worked make bridgewater one safest…","7/31/2021, 7:56:45 AM"
t_1421484757502906370,Elizabeth Warren,D,MA,"supplemental security income meant lifeline people disabilities, decades-old eligibility ru…","7/31/2021, 7:55:50 AM"
t_1421484703933140993,Tammy Duckworth,D,IL,✅free safe vaccines. ✅stimulus checks. ✅expanded child tax credit payments. democrats working you.,"7/31/2021, 7:55:37 AM"
t_1421484453118058502,Thomas Massie,R,KY,"@jasonbaumann9 unless natural immunity one mode action viruses, unless natural immunit…","7/31/2021, 7:54:38 AM"
t_1421484066734493704,Barry Moore,R,AL,still think science? 🤔,"7/31/2021, 7:53:06 AM"
t_1421483701939187713,Abigail Spanberger,D,VA,rt @houseagdems: today marks 3rd annual #ruralbroadbandday members highlight need expanded broadband access rural…,"7/31/2021, 7:51:39 AM"
t_1421483661807992833,Cori Bush,D,MO,rt @repjerrynadler: covid19 over. throw struggling people homes raging pandemic retain clear consc…,"7/31/2021, 7:51:29 AM"
t_1421483506857824259,Adriano Espaillat,D,NY,"rt @repespaillat: protecting right vote partisan, tell republican colleagues?","7/31/2021, 7:50:52 AM"
t_1421483330810400771,Jenniffer González-Colón,R,PR,thanks @naicobservatory director francisco córdova @nsf staff receiving congressional delegation wit…,"7/31/2021, 7:50:10 AM"
t_1421482964505055238,Bill Cassidy,R,LA,powerful story @repjulialetlow loss covid. right—we fighting brutal war a…,"7/31/2021, 7:48:43 AM"
t_1421482771604770821,David Cawthorn,R,NC,"pelosi power-hungry tyrant. gavel, american freedoms trampled.","7/31/2021, 7:47:57 AM"
t_1421482532227358720,Betty McCollum,D,MN,"amid twin crises escalating drought wildfires, minnesota experienced worst air quality rec…","7/31/2021, 7:47:00 AM"
t_1421482193449328642,Thomas Massie,R,KY,"week ago, said vaccine resistant strains develop vaccinated populations, unvaccinated populations. some…","7/31/2021, 7:45:39 AM"
t_1421482194078425088,Jerrold Nadler,D,NY,covid19 over. throw struggling people homes raging pandemic retain clear c…,"7/31/2021, 7:45:39 AM"
t_1421482029217193989,Elise Stefanik,R,NY,inflation taxation. americans paying everything.,"7/31/2021, 7:45:00 AM"
t_1421482029523378188,Jason Smith,R,MO,debt limit alert tomorrow america will hit debt limit. runaway government spending regulation that…,"7/31/2021, 7:45:00 AM"
t_1421481731207663616,Lizzie Fletcher,D,TX,"community heartbroken tragic death david castro. house floor week, shared fam…","7/31/2021, 7:43:49 AM"
t_1421481432325701634,Barry Moore,R,AL,rt @repmariasalazar: #soscuba  thank @housegop friends & colleagues stand freedom-loving people #cuba…,"7/31/2021, 7:42:37 AM"
t_1421481274041012227,Patrick McHenry,R,NC,#icymi: good story @dailycaller biden administration’s complete failure provide covid-…,"7/31/2021, 7:42:00 AM"
t_1421481022483468290,Ruben Gallego,D,AZ,"first 7 months 117th congress, @housedemocrats passed landmark bills will boost econom…","7/31/2021, 7:41:00 AM"
t_1421480907278635017,Jody Hice,R,GA,stop religions persecution america!,"7/31/2021, 7:40:32 AM"
t_1421480841570553864,Eric Swalwell,D,CA,"rt @thesundayshow: “what afraid of?” @capehartj asks @repswalwell...“the truth,” swalwell says gop’s latest desperate effor…","7/31/2021, 7:40:17 AM"
t_1421479932866162696,Stacey Plaskett,D,VI,thank @melissa_kimble article voice,"7/31/2021, 7:36:40 AM"
t_1421479684731281411,Debbie Stabenow,D,MI,got fix weaknesses supply chains hurting michigan workers & businesses. good news…,"7/31/2021, 7:35:41 AM"
t_1421479495064768514,Deborah Ross,D,NC,"starting monday, masks will required wake county city raleigh buildings. covid-19 cases sur…","7/31/2021, 7:34:56 AM"
t_1421479260838002697,Katherine Cammack,R,FL,"friday, joined @varneyco talk speaker pelosi's ridiculous mask mandate new opinion piece arguin…","7/31/2021, 7:34:00 AM"
t_1421479234950860803,Bill Hagerty,R,TN,"i’m live @cvpayne @teamcavuto morning, talking infrastructure, inflation, dems’ tax-and-spend spree. tune in! @foxnews","7/31/2021, 7:33:54 AM"
t_1421478921875296259,Stacey Plaskett,D,VI,respect. clean sweep,"7/31/2021, 7:32:39 AM"
t_1421478254439849992,Donald Beyer,D,VA,u.s. women’s soccer 4 olympic gold medals 4 world cup titles. deserve paid champio…,"7/31/2021, 7:30:00 AM"
t_1421478250375753733,Darren Soto,D,FL,stop florida #covid19 delta surge! #getvaccinated it’s late. save lives family! more…,"7/31/2021, 7:29:59 AM"
t_1421478231597883392,David Scott,D,GA,rt @houseagdems: today marks 3rd annual #ruralbroadbandday members highlight need expanded broadband access rural…,"7/31/2021, 7:29:54 AM"
t_1421478003683495939,Joseph Morelle,D,NY,"simple: healthcare essential, families pay outrageous costs prescription medi…","7/31/2021, 7:29:00 AM"
t_1421477247567945740,Mariannette Miller-Meeks,R,IA,"week introduced mammo veterans act, extend mammogram services female veterans.…","7/31/2021, 7:26:00 AM"
t_1421477117792030721,Thomas Massie,R,KY,rt @chrismasterjohn: “misinformation” spreading earlier month basically now published nature scientific reports.,"7/31/2021, 7:25:29 AM"
t_1421476492492431360,Catherine Cortez Masto,D,NV,"covid-19 cases across country rise, it’s important protect vulnerable vi…","7/31/2021, 7:23:00 AM"
t_1421476355368263683,Angus King,I,ME,"americans return fresh air great outdoors, america’s national parks risk (accide…","7/31/2021, 7:22:27 AM"
t_1421476109858791430,Bill Pascrell,D,NJ,"please vaccinated. please. science political. it’s best you, family, everyone around you. d…","7/31/2021, 7:21:28 AM"
t_1421475989352222720,Lori Trahan,D,MA,expanded #childtaxcredit making huge difference lives americans #ma3 & across country. vi…,"7/31/2021, 7:21:00 AM"
t_1421475737576644610,Donald Norcross,D,NJ,better connectivity enables rural schools expand educational programming offer & facilitates connection…,"7/31/2021, 7:20:00 AM"
t_1421475727019495425,Richard Durbin,D,IL,proud call @bsw5020 @sabrevaya friends.,"7/31/2021, 7:19:57 AM"
t_1421475093809713152,Yvette Clarke,D,NY,"estimated 6.5m americans facing eviction, patchwork safety net state laws emergency executive or…","7/31/2021, 7:17:26 AM"
t_1421474993746100225,Robert Portman,R,OH,infrastructure agreement will help everyone. look forward advancing landmark piece legislation a…,"7/31/2021, 7:17:02 AM"
t_1421474651256000516,Ernest Gonzales,R,TX,happy announce funds support critical cyber & infrastructure security initiatives #tx23. communit…,"7/31/2021, 7:15:41 AM"
t_1421474001440944131,Adriano Espaillat,D,NY,"rt @repespaillat: protecting right vote partisan, tell republican colleagues?","7/31/2021, 7:13:06 AM"
t_1421473975968747520,Carolyn Bourdeaux,D,GA,"yesterday marked 56th anniversary medicaid signed law. georgians, expanding medicaid n…","7/31/2021, 7:13:00 AM"
t_1421473724243472391,Ro Khanna,D,CA,filibuster relic jim crow south. needs go.,"7/31/2021, 7:12:00 AM"
t_1421473035559837702,Carolyn Maloney,D,NY,rt @oversightdems: president trump directly & personally instructed nation’s top law enforcement agency take steps overturn fre…,"7/31/2021, 7:09:16 AM"
